"LastName","FirstName","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","SecondDateStr","SecondDate","DaysUntil2024","FullName"
"Plata","Joel","m","ESP","19-23 June 2024","2024 Spanish Championships","AAfinal","Pamplona, Spain","SR",NA,NA,"",0,14.133,"23 June 2024",2024-06-23,34,"Joel Plata"
"Plata","Joel","m","ESP","19-23 June 2024","2024 Spanish Championships","AAfinal","Pamplona, Spain","VT",NA,NA,"",0,13.85,"23 June 2024",2024-06-23,34,"Joel Plata"
"Plata","Joel","m","ESP","19-23 June 2024","2024 Spanish Championships","AAfinal","Pamplona, Spain","PB",NA,NA,"",0,14.6,"23 June 2024",2024-06-23,34,"Joel Plata"
"Plata","Joel","m","ESP","19-23 June 2024","2024 Spanish Championships","AAfinal","Pamplona, Spain","HB",NA,NA,"",0,13.833,"23 June 2024",2024-06-23,34,"Joel Plata"
"Mir","Nicolau","m","ESP","19-23 June 2024","2024 Spanish Championships","AAfinal","Pamplona, Spain","FX",NA,NA,"",0,14.366,"23 June 2024",2024-06-23,34,"Nicolau Mir"
"Mir","Nicolau","m","ESP","19-23 June 2024","2024 Spanish Championships","AAfinal","Pamplona, Spain","PH",NA,NA,"",0,12.833,"23 June 2024",2024-06-23,34,"Nicolau Mir"
"Mir","Nicolau","m","ESP","19-23 June 2024","2024 Spanish Championships","AAfinal","Pamplona, Spain","SR",NA,NA,"",0,13.1,"23 June 2024",2024-06-23,34,"Nicolau Mir"
"Mir","Nicolau","m","ESP","19-23 June 2024","2024 Spanish Championships","AAfinal","Pamplona, Spain","VT",NA,NA,"",0,14.45,"23 June 2024",2024-06-23,34,"Nicolau Mir"
"Mir","Nicolau","m","ESP","19-23 June 2024","2024 Spanish Championships","AAfinal","Pamplona, Spain","PB",NA,NA,"",0,14.1,"23 June 2024",2024-06-23,34,"Nicolau Mir"
"Mir","Nicolau","m","ESP","19-23 June 2024","2024 Spanish Championships","AAfinal","Pamplona, Spain","HB",NA,NA,"",0,13.466,"23 June 2024",2024-06-23,34,"Nicolau Mir"
"Diallo","Thierno","m","ESP","19-23 June 2024","2024 Spanish Championships","AAfinal","Pamplona, Spain","FX",NA,NA,"",0,13.733,"23 June 2024",2024-06-23,34,"Thierno Diallo"
"Diallo","Thierno","m","ESP","19-23 June 2024","2024 Spanish Championships","AAfinal","Pamplona, Spain","PH",NA,NA,"",0,13.966,"23 June 2024",2024-06-23,34,"Thierno Diallo"
"Diallo","Thierno","m","ESP","19-23 June 2024","2024 Spanish Championships","AAfinal","Pamplona, Spain","SR",NA,NA,"",0,13.466,"23 June 2024",2024-06-23,34,"Thierno Diallo"
"Diallo","Thierno","m","ESP","19-23 June 2024","2024 Spanish Championships","AAfinal","Pamplona, Spain","VT",NA,NA,"",0,13.4,"23 June 2024",2024-06-23,34,"Thierno Diallo"
"Diallo","Thierno","m","ESP","19-23 June 2024","2024 Spanish Championships","AAfinal","Pamplona, Spain","PB",NA,NA,"",0,13.9,"23 June 2024",2024-06-23,34,"Thierno Diallo"
"Diallo","Thierno","m","ESP","19-23 June 2024","2024 Spanish Championships","AAfinal","Pamplona, Spain","HB",NA,NA,"",0,13.133,"23 June 2024",2024-06-23,34,"Thierno Diallo"
"Seifert","Noe","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","FX",NA,NA,"",0,13.65,NA,NA,NA,"Noe Seifert"
"Seifert","Noe","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","PH",NA,NA,"",0,14.5,NA,NA,NA,"Noe Seifert"
"Seifert","Noe","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","SR",NA,NA,"",0,13.55,NA,NA,NA,"Noe Seifert"
"Seifert","Noe","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","VT",NA,NA,"",0,14.4,NA,NA,NA,"Noe Seifert"
"Seifert","Noe","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","PB",NA,NA,"",0,13.65,NA,NA,NA,"Noe Seifert"
"Seifert","Noe","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","HB",NA,NA,"",0,14.25,NA,NA,NA,"Noe Seifert"
"Giubellini","Matteo","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","FX",NA,NA,"",0,13.6,NA,NA,NA,"Matteo Giubellini"
"Giubellini","Matteo","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","PH",NA,NA,"",0,14.85,NA,NA,NA,"Matteo Giubellini"
"Giubellini","Matteo","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","SR",NA,NA,"",0,13.75,NA,NA,NA,"Matteo Giubellini"
"Giubellini","Matteo","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","VT",NA,NA,"",0,14.1,NA,NA,NA,"Matteo Giubellini"
"Giubellini","Matteo","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","PB",NA,NA,"",0,14.15,NA,NA,NA,"Matteo Giubellini"
"Giubellini","Matteo","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","HB",NA,NA,"",0,13.5,NA,NA,NA,"Matteo Giubellini"
"Langenegger","Florian","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","FX",NA,NA,"",0,13.65,NA,NA,NA,"Florian Langenegger"
"Langenegger","Florian","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","PH",NA,NA,"",0,14.15,NA,NA,NA,"Florian Langenegger"
"Langenegger","Florian","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","SR",NA,NA,"",0,13.3,NA,NA,NA,"Florian Langenegger"
"Langenegger","Florian","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","VT",NA,NA,"",0,14.3,NA,NA,NA,"Florian Langenegger"
"Langenegger","Florian","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","PB",NA,NA,"",0,14.2,NA,NA,NA,"Florian Langenegger"
"Langenegger","Florian","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","HB",NA,NA,"",0,13.2,NA,NA,NA,"Florian Langenegger"
"Giubellini","Luca","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","FX",NA,NA,"",0,12.2,NA,NA,NA,"Luca Giubellini"
"Giubellini","Luca","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","PH",NA,NA,"",0,14.3,NA,NA,NA,"Luca Giubellini"
"Giubellini","Luca","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","SR",NA,NA,"",0,12.55,NA,NA,NA,"Luca Giubellini"
"Giubellini","Luca","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","VT",NA,NA,"",0,14.6,NA,NA,NA,"Luca Giubellini"
"Giubellini","Luca","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","PB",NA,NA,"",0,12.85,NA,NA,NA,"Luca Giubellini"
"Giubellini","Luca","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","HB",NA,NA,"",0,13.15,NA,NA,NA,"Luca Giubellini"
"Serhani","Taha","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","FX",NA,NA,"",0,13.1,NA,NA,NA,"Taha Serhani"
"Serhani","Taha","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","PH",NA,NA,"",0,11.6,NA,NA,NA,"Taha Serhani"
"Serhani","Taha","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","VT",NA,NA,"",0,14.5,NA,NA,NA,"Taha Serhani"
"Serhani","Taha","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","PB",NA,NA,"",0,14.55,NA,NA,NA,"Taha Serhani"
"Serhani","Taha","m","SUI","13-Jun-24","2024 Swiss Olympic Trials","AAfinal","Magglingen, Switzerland","HB",NA,NA,"",0,14.2,NA,NA,NA,"Taha Serhani"
"Giubellini","Matteo","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","FX",NA,NA,"",0,13.65,NA,NA,NA,"Matteo Giubellini"
"Giubellini","Matteo","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","PH",NA,NA,"",0,14.85,NA,NA,NA,"Matteo Giubellini"
"Giubellini","Matteo","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","SR",NA,NA,"",0,13.35,NA,NA,NA,"Matteo Giubellini"
"Giubellini","Matteo","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","VT",NA,NA,"",0,13.95,NA,NA,NA,"Matteo Giubellini"
"Giubellini","Matteo","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","PB",NA,NA,"",0,14.5,NA,NA,NA,"Matteo Giubellini"
"Giubellini","Matteo","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","HB",NA,NA,"",0,13.55,NA,NA,NA,"Matteo Giubellini"
"Seifert","Noe","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","FX",NA,NA,"",0,14.3,NA,NA,NA,"Noe Seifert"
"Seifert","Noe","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","PH",NA,NA,"",0,12.95,NA,NA,NA,"Noe Seifert"
"Seifert","Noe","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","SR",NA,NA,"",0,13.4,NA,NA,NA,"Noe Seifert"
"Seifert","Noe","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","VT",NA,NA,"",0,13.95,NA,NA,NA,"Noe Seifert"
"Seifert","Noe","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","PB",NA,NA,"",0,14.65,NA,NA,NA,"Noe Seifert"
"Seifert","Noe","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","HB",NA,NA,"",0,12.85,NA,NA,NA,"Noe Seifert"
"Langenegger","Florian","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","FX",NA,NA,"",0,13.65,NA,NA,NA,"Florian Langenegger"
"Langenegger","Florian","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","PH",NA,NA,"",0,13.2,NA,NA,NA,"Florian Langenegger"
"Langenegger","Florian","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","SR",NA,NA,"",0,13.35,NA,NA,NA,"Florian Langenegger"
"Langenegger","Florian","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","VT",NA,NA,"",0,14.6,NA,NA,NA,"Florian Langenegger"
"Langenegger","Florian","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","PB",NA,NA,"",0,13.75,NA,NA,NA,"Florian Langenegger"
"Langenegger","Florian","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","HB",NA,NA,"",0,12.1,NA,NA,NA,"Florian Langenegger"
"Giubellini","Luca","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","FX",NA,NA,"",0,13.4,NA,NA,NA,"Luca Giubellini"
"Giubellini","Luca","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","PH",NA,NA,"",0,13,NA,NA,NA,"Luca Giubellini"
"Giubellini","Luca","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","SR",NA,NA,"",0,12.9,NA,NA,NA,"Luca Giubellini"
"Giubellini","Luca","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","VT",NA,NA,"",0,14.5,NA,NA,NA,"Luca Giubellini"
"Giubellini","Luca","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","PB",NA,NA,"",0,11.2,NA,NA,NA,"Luca Giubellini"
"Giubellini","Luca","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","HB",NA,NA,"",0,12.5,NA,NA,NA,"Luca Giubellini"
"Serhani","Taha","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","FX",NA,NA,"",0,13.9,NA,NA,NA,"Taha Serhani"
"Serhani","Taha","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","PH",NA,NA,"",0,13,NA,NA,NA,"Taha Serhani"
"Serhani","Taha","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","VT",NA,NA,"",0,14.25,NA,NA,NA,"Taha Serhani"
"Serhani","Taha","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","PB",NA,NA,"",0,14.4,NA,NA,NA,"Taha Serhani"
"Serhani","Taha","m","SUI","15-Jun-24","2024 Swiss Olympic Trials 2","AAfinal","Lenzburg, Switzerland","HB",NA,NA,"",0,13.95,NA,NA,NA,"Taha Serhani"
"Bickel","Lena","w","SUI","22-23 June 2024","2024 Swiss Championships","AAfinal","Biel, Switzerland","VT",NA,NA,"",0,13.3,"23 June 2024",2024-06-23,34,"Lena Bickel"
"Bickel","Lena","w","SUI","22-23 June 2024","2024 Swiss Championships","AAfinal","Biel, Switzerland","UB",NA,NA,"",0,12.35,"23 June 2024",2024-06-23,34,"Lena Bickel"
"Bickel","Lena","w","SUI","22-23 June 2024","2024 Swiss Championships","AAfinal","Biel, Switzerland","BB",NA,NA,"",0,12.55,"23 June 2024",2024-06-23,34,"Lena Bickel"
"Bickel","Lena","w","SUI","22-23 June 2024","2024 Swiss Championships","AAfinal","Biel, Switzerland","FX",NA,NA,"",0,12.05,"23 June 2024",2024-06-23,34,"Lena Bickel"
"Jesus Santos","Melanie","w","FRA","7-9 June 2024","2024 French Championships","AAfinal","Lyon, France","VT",NA,5,"9.1",0,14.1,"9 June 2024",2024-06-09,48,"Melanie Jesus Santos"
"Jesus Santos","Melanie","w","FRA","7-9 June 2024","2024 French Championships","AAfinal","Lyon, France","UB",NA,6.4,"8.1",0,14.5,"9 June 2024",2024-06-09,48,"Melanie Jesus Santos"
"Jesus Santos","Melanie","w","FRA","7-9 June 2024","2024 French Championships","AAfinal","Lyon, France","BB",NA,5.4,"7.2",0.1,12.5,"9 June 2024",2024-06-09,48,"Melanie Jesus Santos"
"Jesus Santos","Melanie","w","FRA","7-9 June 2024","2024 French Championships","AAfinal","Lyon, France","FX",NA,5.8,"8.2",0.1,13.9,"9 June 2024",2024-06-09,48,"Melanie Jesus Santos"
"Osyssek-Reimer","Morgane","w","FRA","7-9 June 2024","2024 French Championships","AAfinal","Lyon, France","VT",NA,4.4,"8.7",0,13.1,"9 June 2024",2024-06-09,48,"Morgane Osyssek-Reimer"
"Osyssek-Reimer","Morgane","w","FRA","7-9 June 2024","2024 French Championships","AAfinal","Lyon, France","UB",NA,5.3,"8.2",0,13.5,"9 June 2024",2024-06-09,48,"Morgane Osyssek-Reimer"
"Osyssek-Reimer","Morgane","w","FRA","7-9 June 2024","2024 French Championships","AAfinal","Lyon, France","BB",NA,5.5,"7.95",0,13.45,"9 June 2024",2024-06-09,48,"Morgane Osyssek-Reimer"
"Osyssek-Reimer","Morgane","w","FRA","7-9 June 2024","2024 French Championships","AAfinal","Lyon, France","FX",NA,5.7,"8.066",0.1,13.666,"9 June 2024",2024-06-09,48,"Morgane Osyssek-Reimer"
"Van Eijken","Ming","w","FRA","7-9 June 2024","2024 French Championships","AAfinal","Lyon, France","VT",NA,5.4,"8.75",0.1,14.05,"9 June 2024",2024-06-09,48,"Ming Van Eijken"
"Van Eijken","Ming","w","FRA","7-9 June 2024","2024 French Championships","AAfinal","Lyon, France","UB",NA,4.7,"8.25",0,12.95,"9 June 2024",2024-06-09,48,"Ming Van Eijken"
"Van Eijken","Ming","w","FRA","7-9 June 2024","2024 French Championships","AAfinal","Lyon, France","FX",NA,5.4,"7.7",0.4,12.7,"9 June 2024",2024-06-09,48,"Ming Van Eijken"
"Van Eijken","Ming","w","FRA","7-9 June 2024","2024 French Championships","Final","Lyon, France","VT",NA,5.4,"8.55",0.3,13.65,"9 June 2024",2024-06-09,48,"Ming Van Eijken"
"Van Eijken","Ming","w","FRA","7-9 June 2024","2024 French Championships","Final","Lyon, France","VT",NA,4.4,"8.95",0,13.35,"9 June 2024",2024-06-09,48,"Ming Van Eijken"
"Osyssek-Reimer","Morgane","w","FRA","7-9 June 2024","2024 French Championships","Final","Lyon, France","UB",NA,5.4,"7.6",0,13,"9 June 2024",2024-06-09,48,"Morgane Osyssek-Reimer"
"Jesus Santos","Melanie","w","FRA","7-9 June 2024","2024 French Championships","Final","Lyon, France","UB",NA,6.2,"6.2",0,12.4,"9 June 2024",2024-06-09,48,"Melanie Jesus Santos"
"Jesus Santos","Melanie","w","FRA","7-9 June 2024","2024 French Championships","Final","Lyon, France","BB",NA,5.6,"8.55",0,14.15,"9 June 2024",2024-06-09,48,"Melanie Jesus Santos"
"Osyssek-Reimer","Morgane","w","FRA","7-9 June 2024","2024 French Championships","Final","Lyon, France","BB",NA,5.4,"8.25",0,13.65,"9 June 2024",2024-06-09,48,"Morgane Osyssek-Reimer"
"Jesus Santos","Melanie","w","FRA","7-9 June 2024","2024 French Championships","Final","Lyon, France","FX",NA,5.6,"8.75",0,14.35,"9 June 2024",2024-06-09,48,"Melanie Jesus Santos"
"Osyssek-Reimer","Morgane","w","FRA","7-9 June 2024","2024 French Championships","Final","Lyon, France","FX",NA,5.6,"8.4",0.1,13.9,"9 June 2024",2024-06-09,48,"Morgane Osyssek-Reimer"
"Giubellini","Matteo","m","SUI","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","FX",NA,NA,"",0,13.8,NA,NA,NA,"Matteo Giubellini"
"Giubellini","Matteo","m","SUI","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","PH",NA,NA,"",0,14.566,NA,NA,NA,"Matteo Giubellini"
"Giubellini","Matteo","m","SUI","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","SR",NA,NA,"",0,13.3,NA,NA,NA,"Matteo Giubellini"
"Giubellini","Matteo","m","SUI","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","VT",NA,NA,"",0,14.066,NA,NA,NA,"Matteo Giubellini"
"Giubellini","Matteo","m","SUI","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","PB",NA,NA,"",0,13.566,NA,NA,NA,"Matteo Giubellini"
"Giubellini","Matteo","m","SUI","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","HB",NA,NA,"",0,13.566,NA,NA,NA,"Matteo Giubellini"
"Langenegger","Florian","m","SUI","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","FX",NA,NA,"",0,13.8,NA,NA,NA,"Florian Langenegger"
"Langenegger","Florian","m","SUI","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","PH",NA,NA,"",0,13.833,NA,NA,NA,"Florian Langenegger"
"Langenegger","Florian","m","SUI","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","SR",NA,NA,"",0,13.5,NA,NA,NA,"Florian Langenegger"
"Langenegger","Florian","m","SUI","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","VT",NA,NA,"",0,14.266,NA,NA,NA,"Florian Langenegger"
"Langenegger","Florian","m","SUI","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","PB",NA,NA,"",0,13.766,NA,NA,NA,"Florian Langenegger"
"Langenegger","Florian","m","SUI","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","HB",NA,NA,"",0,13.133,NA,NA,NA,"Florian Langenegger"
"Plata","Joel","m","ESP","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","FX",NA,NA,"",0,13.566,NA,NA,NA,"Joel Plata"
"Plata","Joel","m","ESP","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","PH",NA,NA,"",0,13.633,NA,NA,NA,"Joel Plata"
"Plata","Joel","m","ESP","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","SR",NA,NA,"",0,13.333,NA,NA,NA,"Joel Plata"
"Plata","Joel","m","ESP","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","VT",NA,NA,"",0,13.433,NA,NA,NA,"Joel Plata"
"Plata","Joel","m","ESP","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","PB",NA,NA,"",0,13.4,NA,NA,NA,"Joel Plata"
"Plata","Joel","m","ESP","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","HB",NA,NA,"",0,14.5,NA,NA,NA,"Joel Plata"
"Seifert","Noe","m","SUI","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","FX",NA,NA,"",0,13.866,NA,NA,NA,"Noe Seifert"
"Seifert","Noe","m","SUI","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","PH",NA,NA,"",0,14.233,NA,NA,NA,"Noe Seifert"
"Seifert","Noe","m","SUI","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","SR",NA,NA,"",0,11,NA,NA,NA,"Noe Seifert"
"Seifert","Noe","m","SUI","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","VT",NA,NA,"",0,14.1,NA,NA,NA,"Noe Seifert"
"Seifert","Noe","m","SUI","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","PB",NA,NA,"",0,14.066,NA,NA,NA,"Noe Seifert"
"Seifert","Noe","m","SUI","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","HB",NA,NA,"",0,13.566,NA,NA,NA,"Noe Seifert"
"Mir","Nicolau","m","ESP","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","FX",NA,NA,"",0,13.5,NA,NA,NA,"Nicolau Mir"
"Mir","Nicolau","m","ESP","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","PH",NA,NA,"",0,12.266,NA,NA,NA,"Nicolau Mir"
"Mir","Nicolau","m","ESP","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","SR",NA,NA,"",0,11.3,NA,NA,NA,"Nicolau Mir"
"Mir","Nicolau","m","ESP","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","VT",NA,NA,"",0,14.166,NA,NA,NA,"Nicolau Mir"
"Mir","Nicolau","m","ESP","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","PB",NA,NA,"",0,13.966,NA,NA,NA,"Nicolau Mir"
"Mir","Nicolau","m","ESP","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","HB",NA,NA,"",0,13.033,NA,NA,NA,"Nicolau Mir"
"Diallo","Thierno","m","ESP","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","PH",NA,NA,"",0,13.966,NA,NA,NA,"Thierno Diallo"
"Diallo","Thierno","m","ESP","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","SR",NA,NA,"",0,13.033,NA,NA,NA,"Thierno Diallo"
"Diallo","Thierno","m","ESP","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","VT",NA,NA,"",0,13.766,NA,NA,NA,"Thierno Diallo"
"Diallo","Thierno","m","ESP","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","PB",NA,NA,"",0,14,NA,NA,NA,"Thierno Diallo"
"Diallo","Thierno","m","ESP","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","HB",NA,NA,"",0,13.233,NA,NA,NA,"Thierno Diallo"
"Giubellini","Luca","m","SUI","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","FX",NA,NA,"",0,13.7,NA,NA,NA,"Luca Giubellini"
"Giubellini","Luca","m","SUI","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","PH",NA,NA,"",0,14.1,NA,NA,NA,"Luca Giubellini"
"Giubellini","Luca","m","SUI","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","SR",NA,NA,"",0,12.333,NA,NA,NA,"Luca Giubellini"
"Giubellini","Luca","m","SUI","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","VT",NA,NA,"",0,14.7,NA,NA,NA,"Luca Giubellini"
"Zapata","Rayderley","m","ESP","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","FX",NA,NA,"",0,14,NA,NA,NA,"Rayderley Zapata"
"Zapata","Rayderley","m","ESP","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","SR",NA,NA,"",0,13.933,NA,NA,NA,"Rayderley Zapata"
"Serhani","Taha","m","SUI","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","PB",NA,NA,"",0,14.033,NA,NA,NA,"Taha Serhani"
"Serhani","Taha","m","SUI","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","HB",NA,NA,"",0,13.533,NA,NA,NA,"Taha Serhani"
"Barajas","Angel","m","COL","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","PB",NA,NA,"",0,14.433,NA,NA,NA,"Angel Barajas"
"Barajas","Angel","m","COL","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","HB",NA,NA,"",0,11.966,NA,NA,NA,"Angel Barajas"
"Abad","Nestor","m","ESP","6-Jul-24","2024 Madrid Friendly","AAfinal","Madrid, Spain","HB",NA,NA,"",0,13.733,NA,NA,NA,"Nestor Abad"
"D'amato","Alice","w","ITA","5-7 July 2024","2024 Italian Championships","qual","Cuneo, Italy","VT",NA,NA,"",0,14.35,"7 July 2024",2024-07-07,20,"Alice D'amato"
"D'amato","Alice","w","ITA","5-7 July 2024","2024 Italian Championships","qual","Cuneo, Italy","UB",NA,NA,"",0,14.7,"7 July 2024",2024-07-07,20,"Alice D'amato"
"D'amato","Alice","w","ITA","5-7 July 2024","2024 Italian Championships","qual","Cuneo, Italy","BB",NA,NA,"",0,14.3,"7 July 2024",2024-07-07,20,"Alice D'amato"
"D'amato","Alice","w","ITA","5-7 July 2024","2024 Italian Championships","qual","Cuneo, Italy","FX",NA,NA,"",0,13.85,"7 July 2024",2024-07-07,20,"Alice D'amato"
