"","LastName","FirstName","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","SecondDateStr","SecondDate","DaysUntil2024"
"21025","VEERMAN","Sanna","w","NED","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","UB",5,6.2,7.966,0,14.166,"6 Nov 2022",2022-11-06,421
"21026","VEERMAN","Sanna","w","NED","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",6,6.3,8.233,0,14.533,"6 Nov 2022",2022-11-06,421
"21027","VEERMAN","Sanna","w","NED","24-27 Feb 2022","2022 Cottbus World Cup","qual","Cottbus, Germany","BB",2,4.8,7.633,0,12.433,"27 Feb 2022",2022-02-27,673
"21028","VEERMAN","Sanna","w","NED","24-27 Feb 2022","2022 Cottbus World Cup","final","Cottbus, Germany","BB",8,4.6,6.966,0.1,11.466,"27 Feb 2022",2022-02-27,673
"21029","VEERMAN","Sanna","w","NED","24-27 Feb 2022","2022 Cottbus World Cup","qual","Cottbus, Germany","UB",6,5.4,6.8,0,12.2,"27 Feb 2022",2022-02-27,673
"21030","VEERMAN","Sanna","w","NED","24-27 Feb 2022","2022 Cottbus World Cup","final","Cottbus, Germany","UB",2,6.1,7.066,0,13.166,"27 Feb 2022",2022-02-27,673
"21031","VEERMAN","Sanna","w","NED","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","BB",19,4.6,7.05,0,11.65,"25 Sept 2022",2022-09-25,463
"21032","VEERMAN","Sanna","w","NED","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","UB",11,6,6.6,0,12.6,"25 Sept 2022",2022-09-25,463
"21033","VEERMAN","Sanna","w","NED","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","UB",31,6.2,6.6,0,12.8,"14 Aug 2022",2022-08-14,505
"21034","VEERMAN","Sanna","w","NED","11-14 Aug 2022","2022 Senior European Championships","TeamFinal","Munich, Germany","UB",12,5.9,7.5,0,13.4,"14 Aug 2022",2022-08-14,505
"21035","VEERMAN","Sanna","w","NED","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT",23,4.6,8.6,0,13.2,"14 Aug 2022",2022-08-14,505
"21036","VEERMAN","Sanna","w","NED","11-14 Aug 2022","2022 Senior European Championships","TeamFinal","Munich, Germany","VT",14,4.6,8.833,0,13.433,"14 Aug 2022",2022-08-14,505
"21037","VEERMAN","Sanna","w","NED","26-29 Mar 2022","2022 Varna World Challenge Cup","qual","Varna, Bulgaria","FX",10,4.9,7.6,0,12.5,"29 Mar 2022",2022-03-29,643
"21038","VEERMAN","Sanna","w","NED","26-29 Mar 2022","2022 Varna World Challenge Cup","qual","Varna, Bulgaria","UB",2,6.1,7.6,0,13.7,"29 Mar 2022",2022-03-29,643
"21039","VEERMAN","Sanna","w","NED","26-29 Mar 2022","2022 Varna World Challenge Cup","final","Varna, Bulgaria","UB",6,5,7.6,0,12.6,"29 Mar 2022",2022-03-29,643
"21040","VEERMAN","Sanna","w","NED","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","FX",77,4.8,7.733,0.2,12.333,"8 Oct 2023",2023-10-08,85
"21041","VEERMAN","Sanna","w","NED","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","final","Antwerp, Belgium","UB",6,6.2,8,0,14.2,"8 Oct 2023",2023-10-08,85
"21042","VEERMAN","Sanna","w","NED","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","UB",6,6.3,7.9,0,14.2,"8 Oct 2023",2023-10-08,85
"21043","VEERMAN","Sanna","w","NED","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","UB",NA,6.2,7.633,0,13.833,"8 Oct 2023",2023-10-08,85
"21044","VEERMAN","Sanna","w","NED","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","VT",NA,4.2,8.866,0,13.066,"8 Oct 2023",2023-10-08,85
"21045","VEERMAN","Sanna","w","NED","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT",46,4.2,9.1,0,13.3,"8 Oct 2023",2023-10-08,85
"21046","VEERMAN","Sanna","w","NED","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","BB",34,4.9,6.066,0,10.966,"12 Mar 2023",2023-03-12,295
"21047","VEERMAN","Sanna","w","NED","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","FX",23,5.1,7.033,0.4,11.733,"12 Mar 2023",2023-03-12,295
"21048","VEERMAN","Sanna","w","NED","9-12 Mar 2023","2023 Baku World Cup","final","Baku, Azerbaijan","UB",3,6.2,7.566,0,13.766,"12 Mar 2023",2023-03-12,295
"21049","VEERMAN","Sanna","w","NED","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","UB",3,6.1,7.6,0,13.7,"12 Mar 2023",2023-03-12,295
"21050","VEERMAN","Sanna","w","NED","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","FX",42,4.4,7.733,0,12.133,"16 Apr 2023",2023-04-16,260
"21051","VEERMAN","Sanna","w","NED","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","UB",23,6.1,7,0,13.1,"16 Apr 2023",2023-04-16,260
"21052","VEERMAN","Sanna","w","NED","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","VT",36,4.2,8.866,0,13.066,"16 Apr 2023",2023-04-16,260
"21053","VEERMAN","Sanna","w","NED","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","BB",16,4.7,7.8,0,12.5,"19 Mar 2023",2023-03-19,288
"21054","VEERMAN","Sanna","w","NED","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","FX",29,4.8,7.2,0.3,11.7,"19 Mar 2023",2023-03-19,288
"21055","VEERMAN","Sanna","w","NED","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","final","Stuttgart, Germany","UB",2,6.2,8.033,0,14.233,"19 Mar 2023",2023-03-19,288
"21056","VEERMAN","Sanna","w","NED","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","UB",2,6,8.25,0,14.25,"19 Mar 2023",2023-03-19,288
"21057","VEERMAN","Sanna","w","NED","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","VT",25,4.2,8.75,0,12.95,"19 Mar 2023",2023-03-19,288
"21058","VEFIC","Petar","m","SRB","16-19 June 2022","2022 Koper World Challenge Cup","qual","Koper, Slovenia","FX",23,5.5,6.5,0,12,"19 June 2022",2022-06-19,561
"21059","VEFIC","Petar","m","SRB","16-19 June 2022","2022 Koper World Challenge Cup","qual","Koper, Slovenia","HB",17,4.5,7.05,0,11.55,"19 June 2022",2022-06-19,561
"21060","VEFIC","Petar","m","SRB","16-19 June 2022","2022 Koper World Challenge Cup","qual","Koper, Slovenia","PB",17,5.5,6.5,0,12,"19 June 2022",2022-06-19,561
"21061","VEFIC","Petar","m","SRB","16-19 June 2022","2022 Koper World Challenge Cup","qual","Koper, Slovenia","PH",18,3.6,7.65,0,11.25,"19 June 2022",2022-06-19,561
"21062","VEFIC","Petar","m","SRB","9-12 June 2022","2022 Osijek World Challenge Cup","qual","Osijek, Croatia","FX",22,5.5,7,0.1,12.4,"12 June 2022",2022-06-12,568
"21063","VEFIC","Petar","m","SRB","9-12 June 2022","2022 Osijek World Challenge Cup","qual","Osijek, Croatia","HB",13,4.5,8.4,0,12.9,"12 June 2022",2022-06-12,568
"21064","VEFIC","Petar","m","SRB","9-12 June 2022","2022 Osijek World Challenge Cup","qual","Osijek, Croatia","PB",24,5.5,6.4,0,11.9,"12 June 2022",2022-06-12,568
"21065","VEFIC","Petar","m","SRB","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","FX",103,5.1,6.533,0,11.633,"21 Aug 2022",2022-08-21,498
"21066","VEFIC","Petar","m","SRB","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","HB",63,4.3,8.3,0,12.6,"21 Aug 2022",2022-08-21,498
"21067","VEFIC","Petar","m","SRB","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","PB",90,5.2,6.966,0,12.166,"21 Aug 2022",2022-08-21,498
"21068","VEFIC","Petar","m","SRB","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","PH",107,3.8,6.466,0,10.266,"21 Aug 2022",2022-08-21,498
"21069","VEFIC","Petar","m","SRB","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","SR",89,4.4,7.966,0,12.366,"21 Aug 2022",2022-08-21,498
"21070","VEFIC","Petar","m","SRB","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT",71,4.8,8.866,0.1,13.566,"21 Aug 2022",2022-08-21,498
"21071","VEFIC","Petar","m","SRB","26-29 Mar 2022","2022 Varna World Challenge Cup","qual","Varna, Bulgaria","FX",34,5.4,4.3,0,9.7,"29 Mar 2022",2022-03-29,643
"21072","VEFIC","Petar","m","SRB","26-29 Mar 2022","2022 Varna World Challenge Cup","qual","Varna, Bulgaria","PB",32,5.4,6.2,0,11.6,"29 Mar 2022",2022-03-29,643
"21073","VEFIC","Petar","m","SRB","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","FX",129,5.1,7.033,0.1,12.033,"8 Oct 2023",2023-10-08,85
"21074","VEFIC","Petar","m","SRB","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","HB",125,4.3,7.333,0,11.633,"8 Oct 2023",2023-10-08,85
"21075","VEFIC","Petar","m","SRB","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","PB",75,5,8.366,0,13.366,"8 Oct 2023",2023-10-08,85
"21076","VEFIC","Petar","m","SRB","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","PH",82,4.5,8.133,0,12.633,"8 Oct 2023",2023-10-08,85
"21077","VEFIC","Petar","m","SRB","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","SR",98,4.1,8.533,0,12.633,"8 Oct 2023",2023-10-08,85
"21078","VEFIC","Petar","m","SRB","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT",119,4.8,8.866,0.3,13.366,"8 Oct 2023",2023-10-08,85
"21079","VEFIC","Petar","m","SRB","27-30 Apr 2023","2023 Cairo World Cup","qual","Cairo, Egypt","FX",27,5.4,7.266,0,12.666,"30 Apr 2023",2023-04-30,246
"21080","VEFIC","Petar","m","SRB","27-30 Apr 2023","2023 Cairo World Cup","qual","Cairo, Egypt","HB",20,4.4,8.233,0,12.633,"30 Apr 2023",2023-04-30,246
"21081","VEFIC","Petar","m","SRB","27-30 Apr 2023","2023 Cairo World Cup","qual","Cairo, Egypt","PB",21,5,7.533,0,12.533,"30 Apr 2023",2023-04-30,246
"21082","VEFIC","Petar","m","SRB","27-30 Apr 2023","2023 Cairo World Cup","qual","Cairo, Egypt","PH",27,4.2,8.166,0,12.366,"30 Apr 2023",2023-04-30,246
"21083","VEFIC","Petar","m","SRB","8-11 Jun 2023","2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","FX",18,5.4,7.9,0.1,13.2,"11 Jun 2023",2023-06-11,204
"21084","VEFIC","Petar","m","SRB","8-11 Jun 2023","2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","HB",23,4.4,6.15,0,10.55,"11 Jun 2023",2023-06-11,204
"21085","VEFIC","Petar","m","SRB","8-11 Jun 2023","2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","PB",10,5,8.6,0,13.6,"11 Jun 2023",2023-06-11,204
"21086","VEFIC","Petar","m","SRB","8-11 Jun 2023","2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","SR",12,4.2,8.65,0,12.85,"11 Jun 2023",2023-06-11,204
"21087","VEFIC","Petar","m","SRB","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","FX",114,5.3,6.5,0,11.8,"16 Apr 2023",2023-04-16,260
"21088","VEFIC","Petar","m","SRB","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","HB",72,4.4,8,0,12.4,"16 Apr 2023",2023-04-16,260
"21089","VEFIC","Petar","m","SRB","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","PB",67,5,7.933,0,12.933,"16 Apr 2023",2023-04-16,260
"21090","VEFIC","Petar","m","SRB","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","PH",54,4.5,8.333,0,12.833,"16 Apr 2023",2023-04-16,260
"21091","VEFIC","Petar","m","SRB","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","SR",71,4.1,8.8,0,12.9,"16 Apr 2023",2023-04-16,260
"21092","VEFIC","Petar","m","SRB","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","VT",64,4.8,8.933,0,13.733,"16 Apr 2023",2023-04-16,260
"21093","VEFIC","Petar","m","SRB","25-28 May 2023","2023 Varna World Challenge Cup","final","Varna, Bulgaria","FX",7,5.4,7.833,0.1,13.133,"28 May 2023",2023-05-28,218
"21094","VEFIC","Petar","m","SRB","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","FX",6,5.4,7.65,0,13.05,"28 May 2023",2023-05-28,218
"21095","VEFIC","Petar","m","SRB","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","HB",15,4.4,8.1,0,12.5,"28 May 2023",2023-05-28,218
"21096","VEFIC","Petar","m","SRB","25-28 May 2023","2023 Varna World Challenge Cup","final","Varna, Bulgaria","PB",6,4.8,8.166,0,12.966,"28 May 2023",2023-05-28,218
"21097","VEFIC","Petar","m","SRB","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","PB",4,5,8.95,0,13.95,"28 May 2023",2023-05-28,218
"21098","VEFIC","Petar","m","SRB","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","PH",14,4.5,8,0,12.5,"28 May 2023",2023-05-28,218
"21099","VEFIC","Petar","m","SRB","25-28 May 2023","2023 Varna World Challenge Cup","final","Varna, Bulgaria","SR",8,4.1,8.733,0,12.833,"28 May 2023",2023-05-28,218
"21100","VEFIC","Petar","m","SRB","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","SR",8,4.1,8.8,0,12.9,"28 May 2023",2023-05-28,218
"21101","VEFIC","Petar","m","SRB","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","VT",10,4.8,9.1,0,13.9,"28 May 2023",2023-05-28,218
"21102","VEFIC","Petar","m","SRB","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","VT",10,4,9.05,0,13.05,"28 May 2023",2023-05-28,218
"21103","VEGA","Jorge","m","CCS","24-28 Jun 2023","2023 Central American and Caribbean Games","qual","San Salvador, El Salvador","FX",3,5.5,8.3,0,13.8,"28 Jun 2023",2023-06-28,187
"21104","VEGA","Jorge","m","CCS","24-28 Jun 2023","2023 Central American and Caribbean Games","final","San Salvador, El Salvador","VT",5,5.2,7.95,0,13.15,"28 Jun 2023",2023-06-28,187
"21105","VEGA","Jorge","m","CCS","24-28 Jun 2023","2023 Central American and Caribbean Games","qual","San Salvador, El Salvador","VT",3,5.2,8.4,0,13.6,"28 Jun 2023",2023-06-28,187
"21106","VELASQUEZ","Pablo","m","ESA","24-28 Jun 2023","2023 Central American and Caribbean Games","AAfinal","San Salvador, El Salvador","FX",16,4.5,6.55,0,11.05,"28 Jun 2023",2023-06-28,187
"21107","VELASQUEZ","Pablo","m","ESA","24-28 Jun 2023","2023 Central American and Caribbean Games","qual","San Salvador, El Salvador","FX",23,4.5,7.2,0,11.7,"28 Jun 2023",2023-06-28,187
"21108","VELASQUEZ","Pablo","m","ESA","24-28 Jun 2023","2023 Central American and Caribbean Games","AAfinal","San Salvador, El Salvador","HB",14,2.9,7.15,0,10.05,"28 Jun 2023",2023-06-28,187
"21109","VELASQUEZ","Pablo","m","ESA","24-28 Jun 2023","2023 Central American and Caribbean Games","qual","San Salvador, El Salvador","HB",28,2.9,7.55,0,10.45,"28 Jun 2023",2023-06-28,187
"21110","VELASQUEZ","Pablo","m","ESA","24-28 Jun 2023","2023 Central American and Caribbean Games","AAfinal","San Salvador, El Salvador","PB",16,3.4,8.1,0,11.5,"28 Jun 2023",2023-06-28,187
"21111","VELASQUEZ","Pablo","m","ESA","24-28 Jun 2023","2023 Central American and Caribbean Games","qual","San Salvador, El Salvador","PB",28,3.4,7.9,0,11.3,"28 Jun 2023",2023-06-28,187
"21112","VELASQUEZ","Pablo","m","ESA","24-28 Jun 2023","2023 Central American and Caribbean Games","AAfinal","San Salvador, El Salvador","PH",14,3.8,6.85,0,10.65,"28 Jun 2023",2023-06-28,187
"21113","VELASQUEZ","Pablo","m","ESA","24-28 Jun 2023","2023 Central American and Caribbean Games","qual","San Salvador, El Salvador","PH",20,4,6.75,0,10.75,"28 Jun 2023",2023-06-28,187
"21114","VELASQUEZ","Pablo","m","ESA","24-28 Jun 2023","2023 Central American and Caribbean Games","AAfinal","San Salvador, El Salvador","SR",15,3.2,7.7,0,10.9,"28 Jun 2023",2023-06-28,187
"21115","VELASQUEZ","Pablo","m","ESA","24-28 Jun 2023","2023 Central American and Caribbean Games","qual","San Salvador, El Salvador","SR",29,3.1,7.5,0,10.6,"28 Jun 2023",2023-06-28,187
"21116","VELASQUEZ","Pablo","m","ESA","24-28 Jun 2023","2023 Central American and Caribbean Games","AAfinal","San Salvador, El Salvador","VT",11,4.8,8.75,0.1,13.45,"28 Jun 2023",2023-06-28,187
"21117","VELASQUEZ","Pablo","m","ESA","24-28 Jun 2023","2023 Central American and Caribbean Games","qual","San Salvador, El Salvador","VT",19,4.8,8.4,0,13.2,"28 Jun 2023",2023-06-28,187
"21118","VELEZ BELENDEZ","Francisco Ismael","m","PUR","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamFinal","Medellin, Colombia","HB",NA,3.9,7.1,0,11,"28 May 2023",2023-05-28,218
"21119","VELEZ BELENDEZ","Francisco Ismael","m","PUR","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamFinal","Medellin, Colombia","PB",NA,4,6.5,0,10.5,"28 May 2023",2023-05-28,218
"21120","VELEZ BELENDEZ","Francisco Ismael","m","PUR","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamFinal","Medellin, Colombia","SR",NA,4.6,7.3,0,11.9,"28 May 2023",2023-05-28,218
"21121","VELEZ BELENDEZ","Francisco Ismael","m","PUR","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamFinal","Medellin, Colombia","VT",NA,4,8.733,0,12.733,"28 May 2023",2023-05-28,218
"21122","VELICKOVIC","Petar","m","SRB","16-19 June 2022","2022 Koper World Challenge Cup","qual","Koper, Slovenia","PH",24,4,5.85,0,9.85,"19 June 2022",2022-06-19,561
"21123","VELICKOVIC","Petar","m","SRB","9-12 June 2022","2022 Osijek World Challenge Cup","qual","Osijek, Croatia","PH",17,4.8,7.45,0,12.25,"12 June 2022",2022-06-12,568
"21124","VELICKOVIC","Petar","m","SRB","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","FX",28,5,6.15,0,11.15,"2 Oct 2022",2022-10-02,456
"21125","VELICKOVIC","Petar","m","SRB","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","PH",32,4.5,6.1,0,10.6,"2 Oct 2022",2022-10-02,456
"21126","VELICKOVIC","Petar","m","SRB","8-11 Jun 2023","2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","PH",33,4.2,6.65,0,10.85,"11 Jun 2023",2023-06-11,204
"21127","VELICKOVIC","Petar","m","SRB","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","PH",17,4.9,7.3,0,12.2,"28 May 2023",2023-05-28,218
"21128","VELLA CLARK","Tara","w","MLT","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",115,4.4,6.133,0,10.533,"6 Nov 2022",2022-11-06,421
"21129","VELLA CLARK","Tara","w","MLT","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",131,4.2,7.333,0.4,11.133,"6 Nov 2022",2022-11-06,421
"21130","VELLA CLARK","Tara","w","MLT","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",145,4.2,3.366,0,7.566,"6 Nov 2022",2022-11-06,421
"21131","VELLA CLARK","Tara","w","MLT","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",121,3.8,8.366,0,12.166,"6 Nov 2022",2022-11-06,421
"21132","VELLA CLARK","Tara","w","MLT","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","BB",41,4.6,7.433,0,12.033,"14 Aug 2022",2022-08-14,505
"21133","VELLA CLARK","Tara","w","MLT","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","FX",87,4.3,7,0,11.3,"14 Aug 2022",2022-08-14,505
"21134","VELLA CLARK","Tara","w","MLT","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","UB",103,3.5,6.266,0,9.766,"14 Aug 2022",2022-08-14,505
"21135","VELLA CLARK","Tara","w","MLT","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT",79,3.8,8.466,0,12.266,"14 Aug 2022",2022-08-14,505
"21136","VELLA CLARK","Tara","w","MLT","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT",25,3.2,8.4,0.1,11.5,"14 Aug 2022",2022-08-14,505
"21137","VELLA CLARK","Tara","w","MLT","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","BB",99,4.2,5.433,0.1,9.533,"16 Apr 2023",2023-04-16,260
"21138","VELLA CLARK","Tara","w","MLT","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","FX",116,4.2,6.133,0.4,9.933,"16 Apr 2023",2023-04-16,260
"21139","VELLA CLARK","Tara","w","MLT","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","UB",114,3.5,5.2,0,8.7,"16 Apr 2023",2023-04-16,260
"21140","VELLA CLARK","Tara","w","MLT","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","VT",111,3.2,8.533,0,11.733,"16 Apr 2023",2023-04-16,260
"21141","VERA","Adria","m","ESP","2-5 Mar 2022","2022 Doha World Cup","qual","Doha, Qatar","PH",28,4.7,6.433,0,11.133,"5 Mar 2022",2022-03-05,667
"21142","VERA","Adria","m","ESP","2-5 Mar 2022","2022 Doha World Cup","qual","Doha, Qatar","SR",14,4.5,8.033,0,12.533,"5 Mar 2022",2022-03-05,667
"21143","VERA","Adria","m","ESP","2-5 Mar 2022","2022 Doha World Cup","qual","Doha, Qatar","VT",NA,5.2,8.233,0.3,13.133,"5 Mar 2022",2022-03-05,667
"21144","VERA","Adria","m","ESP","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","HB",29,4.4,7,0,11.4,"4 Mar 2023",2023-03-04,303
"21145","VERA","Adria","m","ESP","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","PH",29,4.9,7.833,0,12.733,"4 Mar 2023",2023-03-04,303
"21146","VERA","Adria","m","ESP","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","SR",22,4.7,8.333,0,13.033,"4 Mar 2023",2023-03-04,303
"21147","VERA","Adria","m","ESP","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","HB",57,5,7.666,0,12.666,"16 Apr 2023",2023-04-16,260
"21148","VERA","Adria","m","ESP","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","PB",72,4.8,8,0,12.8,"16 Apr 2023",2023-04-16,260
"21149","VERA","Adria","m","ESP","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","PH",42,5,8,0,13,"16 Apr 2023",2023-04-16,260
"21150","VERA","Adria","m","ESP","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","SR",39,4.7,8.633,0,13.333,"16 Apr 2023",2023-04-16,260
"21151","VERA MORA","Adria","m","ESP","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","FX",45,4.7,7.75,0,12.45,"19 Mar 2023",2023-03-19,288
"21152","VERA MORA","Adria","m","ESP","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","HB",44,5,7.05,0,12.05,"19 Mar 2023",2023-03-19,288
"21153","VERA MORA","Adria","m","ESP","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","PH",43,4.4,7,0,11.4,"19 Mar 2023",2023-03-19,288
"21154","VERA MORA","Adria","m","ESP","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","SR",42,4.7,8.25,0,12.95,"19 Mar 2023",2023-03-19,288
"21155","VERA MORA","Adria","m","ESP","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","VT",48,4,8.75,0,12.75,"19 Mar 2023",2023-03-19,288
"21156","VERGARA","Joel Gonzalo","m","CHI","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","FX",NA,5.2,7.867,0,13.067,"28 May 2023",2023-05-28,218
"21157","VERGARA","Joel Gonzalo","m","CHI","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","HB",NA,5.1,8.167,0,13.267,"28 May 2023",2023-05-28,218
"21158","VERGARA","Joel Gonzalo","m","CHI","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","PB",NA,5.3,7.767,0,13.067,"28 May 2023",2023-05-28,218
"21159","VERGARA","Joel Gonzalo","m","CHI","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","SR",NA,4.9,8.033,0,12.933,"28 May 2023",2023-05-28,218
"21160","VERGARA","Joel Gonzalo","m","CHI","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","VT",NA,4.8,9.133,0,13.933,"28 May 2023",2023-05-28,218
"21161","VERKEST","Jutta","w","BEL","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",85,5.2,6.133,0,11.333,"6 Nov 2022",2022-11-06,421
"21162","VERKEST","Jutta","w","BEL","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",63,4.8,7.733,0,12.533,"6 Nov 2022",2022-11-06,421
